package,version,found_by,containers
libasan2,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libasn1-8-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libatlas-base-dev,3.10.2-9,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libatlas-dev,3.10.2-9,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libatlas3-base,3.10.2-9,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libatm1,1:2.5.1-1.5,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libatomic1,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libattr1,1:2.4.47-2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libaudit-common,1:2.4.5-1ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libaudit1,1:2.4.5-1ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libblas-common,3.6.0-2ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libblas-dev,3.6.0-2ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libblas3,3.6.0-2ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libblkid1,2.27.1-6ubuntu3.6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libbsd0,0.8.2-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libbz2-1.0,1.0.6-8,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libc-bin,2.23-0ubuntu10,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libc-dev-bin,2.23-0ubuntu10,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libc6,2.23-0ubuntu10,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libc6-dev,2.23-0ubuntu10,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcap2,1:2.24-12,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcap2-bin,1:2.24-12,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcc1-0,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcilkrts5,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcomerr2,1.42.13-1ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcryptsetup4,2:1.6.6-5ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libcurl3-gnutls,7.47.0-1ubuntu2.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdb5.3,5.3.28-11ubuntu0.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdebconfclient0,0.198ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdevmapper1.02.1,2:1.02.110-1ubuntu10,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdns-export162,1:9.10.3.dfsg.P4-8ubuntu1.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdpkg-perl,1.18.4ubuntu1.5,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdrm-amdgpu1,2.4.91-2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdrm-common,2.4.91-2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdrm-intel1,2.4.91-2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdrm-nouveau2,2.4.91-2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdrm-radeon1,2.4.91-2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libdrm2,2.4.91-2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libeatmydata1,105-3,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libedit2,3.1-20150325-1ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libelf1,0.165-3ubuntu1.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libexpat1,2.1.0-7ubuntu0.16.04.3,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libfakeroot,1.20.2-1ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libfdisk1,2.27.1-6ubuntu3.6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libffi6,3.2.1-4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libfile-fcntllock-perl,0.22-3,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgcc-5-dev,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgcc1,1:6.0.1-0ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgcrypt20,1.6.5-2ubuntu0.5,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgdbm3,1.8.3-13.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgfortran-5-dev,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgfortran3,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgl1-mesa-dri,18.0.5-0ubuntu0~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgl1-mesa-glx,18.0.5-0ubuntu0~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglapi-mesa,18.0.5-0ubuntu0~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-0,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-0-dbg,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-0-refdbg,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-bin,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-cil,2.12.10-6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-cil-dev,2.12.10-6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-data,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-dev,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-doc,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglib2.0-tests,2.48.2-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libglu1-mesa,9.0.0-2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgmp10,2:6.1.0+dfsg-2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgnutls30,3.4.10-4ubuntu1.4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgomp1,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgpg-error0,1.21-2ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgssapi-krb5-2,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libgssapi3-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libhcrypto4-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libheimbase1-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libheimntlm0-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libhogweed4,3.2-1ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libhx509-5-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libice6,2:1.0.9-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libicu55,55.1-7ubuntu0.4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libidn11,1.32-3ubuntu1.2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libisc-export160,1:9.10.3.dfsg.P4-8ubuntu1.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libisl15,0.16.1-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libitm1,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libjpeg62,1:6b2-2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libk5crypto3,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libkeyutils1,1.5.9-8ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libkmod2,22-1ubuntu5.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libkrb5-26-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libkrb5-3,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libkrb5support0,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libldap-2.4-2,2.4.42+dfsg-2ubuntu3.4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libllvm6.0,1:6.0-1ubuntu2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
liblsan0,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
liblz4-1,0.0~r131-2ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
liblzma5,5.1.1alpha+20120614-2ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmagic1,1:5.25-2ubuntu1.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmnl0,1.0.3-5,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-corlib4.5-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-i18n-west4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-i18n4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-security4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-system-configuration4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-system-security4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-system-xml4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmono-system4.0-cil,4.2.1.102+dfsg2-7ubuntu4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmount1,2.27.1-6ubuntu3.6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmpc3,1.0.3-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmpfr4,3.1.4-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libmpx0,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libncurses5,6.0+20160213-1ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libncursesw5,6.0+20160213-1ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libnettle6,3.2-1ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libonig2,5.9.6-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libp11-kit0,0.23.2-5~ubuntu16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpam-modules,1.1.8-3.2ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpam-modules-bin,1.1.8-3.2ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpam-runtime,1.1.8-3.2ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpam0g,1.1.8-3.2ubuntu2.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpciaccess0,0.13.4-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpcre16-3,2:8.38-3.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpcre3,2:8.38-3.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpcre3-dev,2:8.38-3.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpcre32-3,2:8.38-3.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpcrecpp0v5,2:8.38-3.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libperl5.22,5.22.1-9ubuntu0.6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpipeline1,1.4.1-2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libprocps4,2:3.3.10-4ubuntu2.4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpython-stdlib,2.7.12-1~16.04,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpython2.7-minimal,2.7.12-1ubuntu0~16.04.4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libpython2.7-stdlib,2.7.12-1ubuntu0~16.04.4,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libquadmath0,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libreadline6,6.3-8ubuntu2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libroken18-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
librtmp1,2.4+20151223.gitfa8646d-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsasl2-2,2.1.26.dfsg1-14ubuntu0.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsasl2-modules,2.1.26.dfsg1-14ubuntu0.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsasl2-modules-db,2.1.26.dfsg1-14ubuntu0.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libseccomp2,2.3.1-2.1ubuntu2~16.04.1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libselinux1,2.4-3build2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsemanage-common,2.3-1build3,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsemanage1,2.3-1build3,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsensors4,1:3.4.0-2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsepol1,2.4-2,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsm6,2:1.2.2-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsmartcols1,2.27.1-6ubuntu3.6,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsqlite3-0,3.11.0-1ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libss2,1.42.13-1ubuntu1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libssl1.0.0,1.0.2g-1ubuntu4.14,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libstdc++-5-dev,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libstdc++6,5.4.0-6ubuntu1~16.04.11,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsys-hostname-long-perl,1.5-1,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
libsystemd0,229-4ubuntu21.10,dpkgdb-cataloger,docker://brainlife/freesurfer_on_mcr:6.0.0
